Время;"IP источника";"порт источника";"IP получателя";"порт получателя";пакетов;байт;протокол
"2013-07-05 13:38:52";10.99.1.12;51406;87.240.134.178;80;11;2392;tcp
"2013-07-05 13:38:52";93.191.13.100;80;10.99.1.12;51200;3;124;tcp
"2013-07-05 13:38:52";69.171.237.20;80;10.99.1.12;51191;12;8717;tcp
"2013-07-05 13:38:52";10.99.1.12;51198;62.152.53.252;80;8;914;tcp
"2013-07-05 13:38:52";87.240.134.178;80;10.99.1.12;51406;12;5479;tcp
"2013-07-05 13:38:52";10.99.1.12;51200;93.191.13.100;80;4;172;tcp
"2013-07-05 13:38:52";62.152.53.252;80;10.99.1.12;51198;10;5255;tcp
"2013-07-05 13:38:56";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 13:38:56";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 13:38:57";10.99.1.12;51242;88.208.58.25;80;7;695;tcp
"2013-07-05 13:38:57";81.19.88.81;80;10.99.1.12;51231;11;7827;tcp
"2013-07-05 13:38:57";217.29.55.23;80;10.99.1.12;51233;6;1362;tcp
"2013-07-05 13:38:57";10.99.1.12;51208;217.29.55.23;80;6;1034;tcp
"2013-07-05 13:38:57";208.76.170.27;80;10.99.1.12;51157;2;424;tcp
"2013-07-05 13:38:57";10.99.1.12;51218;82.194.235.6;80;5;615;tcp
"2013-07-05 13:38:57";10.99.1.12;51234;217.29.55.23;80;6;1063;tcp
"2013-07-05 13:38:57";217.29.55.23;80;10.99.1.12;51211;6;813;tcp
"2013-07-05 13:38:57";10.99.1.12;51231;81.19.88.81;80;8;753;tcp
"2013-07-05 13:38:57";10.99.1.12;51201;217.29.55.23;80;9;1212;tcp
"2013-07-05 13:38:57";217.29.55.23;80;10.99.1.12;51201;21;20465;tcp
"2013-07-05 13:38:57";10.99.1.12;51236;88.208.58.25;80;6;655;tcp
"2013-07-05 13:38:57";10.99.1.12;51243;217.29.55.23;80;6;1052;tcp
"2013-07-05 13:38:57";178.218.214.38;80;10.99.1.12;51228;3;503;tcp
"2013-07-05 13:38:57";10.99.1.12;51157;208.76.170.27;80;2;558;tcp
"2013-07-05 13:38:57";10.99.1.12;51245;217.29.55.10;80;16;1201;tcp
"2013-07-05 13:38:57";82.194.235.6;80;10.99.1.12;51217;5;945;tcp
"2013-07-05 13:38:57";10.99.1.12;51211;217.29.55.23;80;6;1073;tcp
"2013-07-05 13:38:57";217.29.55.23;80;10.99.1.12;51234;6;803;tcp
"2013-07-05 13:38:57";10.99.1.12;51209;217.29.55.23;80;6;1060;tcp
"2013-07-05 13:38:57";178.218.210.194;80;10.99.1.12;51226;7;5242;tcp
"2013-07-05 13:38:57";82.194.235.6;80;10.99.1.12;51218;5;944;tcp
"2013-07-05 13:38:57";217.29.55.23;80;10.99.1.12;51208;6;795;tcp
"2013-07-05 13:38:57";10.99.1.12;51233;217.29.55.23;80;6;1108;tcp
"2013-07-05 13:38:57";88.208.58.25;80;10.99.1.12;51240;11;11771;tcp
"2013-07-05 13:38:57";178.218.210.194;80;10.99.1.12;51225;7;5395;tcp
"2013-07-05 13:38:57";10.99.1.12;51226;178.218.210.194;80;6;607;tcp
"2013-07-05 13:38:57";87.242.88.85;80;10.99.1.12;51223;3;641;tcp
"2013-07-05 13:38:57";10.99.1.12;51240;88.208.58.25;80;8;737;tcp
"2013-07-05 13:38:57";10.99.1.12;51217;82.194.235.6;80;5;615;tcp
"2013-07-05 13:39:01";10.99.1.12;51241;88.208.59.211;80;6;676;tcp
"2013-07-05 13:39:02";10.99.1.12;51230;178.218.216.108;80;7;729;tcp
"2013-07-05 13:39:02";10.99.1.12;51223;87.242.88.85;80;4;569;tcp
"2013-07-05 13:39:02";178.218.216.108;80;10.99.1.12;51232;10;10506;tcp
"2013-07-05 13:39:02";10.99.1.12;51210;217.29.55.23;80;6;1054;tcp
"2013-07-05 13:39:02";217.29.55.10;80;10.99.1.12;51245;25;29012;tcp
"2013-07-05 13:39:02";88.208.58.25;80;10.99.1.12;51239;8;7037;tcp
"2013-07-05 13:39:02";217.29.55.23;80;10.99.1.12;51209;6;800;tcp
"2013-07-05 13:39:02";217.29.55.23;80;10.99.1.12;51243;6;804;tcp
"2013-07-05 13:39:02";10.99.1.12;51229;178.218.216.108;80;8;769;tcp
"2013-07-05 13:39:02";10.99.1.12;51228;178.218.214.38;80;4;615;tcp
"2013-07-05 13:39:02";10.99.1.12;51232;178.218.216.108;80;7;729;tcp
"2013-07-05 13:39:02";10.99.1.12;51239;88.208.58.25;80;6;659;tcp
"2013-07-05 13:39:02";88.208.58.25;80;10.99.1.12;51242;9;8162;tcp
"2013-07-05 13:39:02";10.99.1.12;51225;178.218.210.194;80;6;607;tcp
"2013-07-05 13:39:02";88.208.59.211;80;10.99.1.12;51241;8;7136;tcp
"2013-07-05 13:39:02";178.218.216.108;80;10.99.1.12;51229;12;12123;tcp
"2013-07-05 13:39:02";217.29.55.23;80;10.99.1.12;51210;6;794;tcp
"2013-07-05 13:39:02";178.218.216.108;80;10.99.1.12;51230;10;10553;tcp
"2013-07-05 13:39:02";88.208.59.211;80;10.99.1.12;51244;13;14189;tcp
"2013-07-05 13:39:02";88.208.58.25;80;10.99.1.12;51236;8;6987;tcp
"2013-07-05 13:39:02";10.99.1.12;51244;88.208.59.211;80;9;792;tcp
"2013-07-05 13:39:02";10.99.1.12;51259;146.120.95.85;80;7;838;tcp
"2013-07-05 13:39:02";89.108.74.61;80;10.99.1.12;51269;5;694;tcp
"2013-07-05 13:39:02";10.99.1.12;51252;89.108.73.44;80;11;776;tcp
"2013-07-05 13:39:02";10.99.1.12;51254;89.108.73.44;80;10;736;tcp
"2013-07-05 13:39:02";10.99.1.12;51268;217.29.55.23;80;6;1053;tcp
"2013-07-05 13:39:02";10.99.1.12;51257;146.120.95.85;80;7;838;tcp
"2013-07-05 13:39:02";10.99.1.12;51256;146.120.95.85;80;7;838;tcp
"2013-07-05 13:39:02";62.152.53.218;80;10.99.1.12;51272;5;485;tcp
"2013-07-05 13:39:02";69.171.237.20;80;10.99.1.12;51255;12;8755;tcp
"2013-07-05 13:39:02";10.99.1.12;51247;81.19.88.81;80;6;957;tcp
"2013-07-05 13:39:02";89.108.73.44;80;10.99.1.12;51254;15;13967;tcp
"2013-07-05 13:39:02";10.99.1.12;51266;217.212.252.160;80;6;1017;tcp
